Target,Type,Source,ModelGroup,gGSP
PZ15reconstruct,Ribozyme,RNA Puzzles,Adamiak_4,43.065
PZ15reconstruct,Ribozyme,RNA Puzzles,Adamiak_5,32.909
PZ15reconstruct,Ribozyme,RNA Puzzles,Adamiak_6,43.682
PZ15reconstruct,Ribozyme,RNA Puzzles,Adamiak_7,41.809
PZ15reconstruct,Ribozyme,RNA Puzzles,Adamiak_8,42.736
PZ15reconstruct,Ribozyme,RNA Puzzles,Adamiak_9,23.29
PZ15reconstruct,Ribozyme,RNA Puzzles,Chen_10,18.015
PZ15reconstruct,Ribozyme,RNA Puzzles,Chen_1,20.398
PZ15reconstruct,Ribozyme,RNA Puzzles,Chen_2,17.288
PZ15reconstruct,Ribozyme,RNA Puzzles,Chen_3,47.022
PZ15reconstruct,Ribozyme,RNA Puzzles,Chen_4,17.997
PZ15reconstruct,Ribozyme,RNA Puzzles,Chen_5,17.104
PZ15reconstruct,Ribozyme,RNA Puzzles,Chen_6,38.791
PZ15reconstruct,Ribozyme,RNA Puzzles,Chen_7,17.546
PZ15reconstruct,Ribozyme,RNA Puzzles,Chen_8,18.467
PZ15reconstruct,Ribozyme,RNA Puzzles,Chen_9,15.123
PZ15reconstruct,Ribozyme,RNA Puzzles,RNAComposerAS1_1,53.141
PZ15reconstruct,Ribozyme,RNA Puzzles,RNAComposerAS1_2,52.41
PZ15reconstruct,Ribozyme,RNA Puzzles,RNAComposerAS2_1,43.065
PZ15reconstruct,Ribozyme,RNA Puzzles,RNAComposerAS2_2,32.909
PZ15reconstruct,Ribozyme,RNA Puzzles,RW3DAS1_10,15.298
PZ15reconstruct,Ribozyme,RNA Puzzles,RW3DAS1_1,17.788
PZ15reconstruct,Ribozyme,RNA Puzzles,RW3DAS1_2,17.635
PZ15reconstruct,Ribozyme,RNA Puzzles,RW3DAS1_3,18.261
PZ15reconstruct,Ribozyme,RNA Puzzles,RW3DAS1_4,19.415
PZ15reconstruct,Ribozyme,RNA Puzzles,RW3DAS1_5,18.697
PZ15reconstruct,Ribozyme,RNA Puzzles,RW3DAS1_6,19.811
PZ15reconstruct,Ribozyme,RNA Puzzles,RW3DAS1_7,19.188
PZ15reconstruct,Ribozyme,RNA Puzzles,RW3DAS1_8,16.078
PZ15reconstruct,Ribozyme,RNA Puzzles,RW3DAS1_9,16.001
PZ15reconstruct,Ribozyme,RNA Puzzles,RW3DAS2_10,24.595
PZ15reconstruct,Ribozyme,RNA Puzzles,RW3DAS2_1,23.827
PZ15reconstruct,Ribozyme,RNA Puzzles,RW3DAS2_2,19.108
PZ15reconstruct,Ribozyme,RNA Puzzles,RW3DAS2_3,19.974
PZ15reconstruct,Ribozyme,RNA Puzzles,RW3DAS2_4,21.951
PZ15reconstruct,Ribozyme,RNA Puzzles,RW3DAS2_5,21.819
PZ15reconstruct,Ribozyme,RNA Puzzles,RW3DAS2_6,18.461
PZ15reconstruct,Ribozyme,RNA Puzzles,RW3DAS2_7,17.951
PZ15reconstruct,Ribozyme,RNA Puzzles,RW3DAS2_8,19.498
PZ15reconstruct,Ribozyme,RNA Puzzles,RW3DAS2_9,19.419
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS1_10,18.795
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS1_1,31.395
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS1_2,8.805
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS1_3,10.426
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS1_4,5.004
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS1_5,8.136
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS1_6,10.349
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS1_7,20.401
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS1_8,15.375
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS1_9,18.976
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS2_10,18.114
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS2_1,23.143
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS2_2,19.845
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS2_3,19.348
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS2_4,23.044
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS2_5,17.058
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS2_6,16.232
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS2_7,24.899
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS2_8,16.867
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS2_9,24.306
PZ16a,Synthetic construct,RNA Puzzles,3dRNAAS2_10,46.076
PZ16a,Synthetic construct,RNA Puzzles,3dRNAAS2_1,42.001
PZ16a,Synthetic construct,RNA Puzzles,3dRNAAS2_2,44.011
PZ16a,Synthetic construct,RNA Puzzles,3dRNAAS2_3,44.011
PZ16a,Synthetic construct,RNA Puzzles,3dRNAAS2_4,42.898
PZ16a,Synthetic construct,RNA Puzzles,3dRNAAS2_5,44.344
PZ16a,Synthetic construct,RNA Puzzles,3dRNAAS2_6,100.0
PZ16a,Synthetic construct,RNA Puzzles,3dRNAAS2_7,96.265
PZ16a,Synthetic construct,RNA Puzzles,3dRNAAS2_8,96.265
PZ16a,Synthetic construct,RNA Puzzles,3dRNAAS2_9,46.076
PZ16a,Synthetic construct,RNA Puzzles,Chen_10,4.253
PZ16a,Synthetic construct,RNA Puzzles,Chen_1,100.0
PZ16a,Synthetic construct,RNA Puzzles,Chen_3,22.647
PZ16a,Synthetic construct,RNA Puzzles,Chen_4,23.622
PZ16a,Synthetic construct,RNA Puzzles,Chen_6,2.977
PZ16a,Synthetic construct,RNA Puzzles,Chen_7,2.598
PZ16a,Synthetic construct,RNA Puzzles,Chen_8,2.76
PZ16a,Synthetic construct,RNA Puzzles,Chen_9,3.425
PZ16a,Synthetic construct,RNA Puzzles,Lee_10,25.663
PZ16a,Synthetic construct,RNA Puzzles,Lee_1,32.97
PZ16a,Synthetic construct,RNA Puzzles,Lee_2,90.002
PZ16a,Synthetic construct,RNA Puzzles,Lee_3,26.343
PZ16a,Synthetic construct,RNA Puzzles,Lee_4,65.113
PZ16a,Synthetic construct,RNA Puzzles,Lee_5,27.929
PZ16a,Synthetic construct,RNA Puzzles,Lee_6,31.787
PZ16a,Synthetic construct,RNA Puzzles,Lee_7,32.498
PZ16a,Synthetic construct,RNA Puzzles,Lee_8,22.145
PZ16a,Synthetic construct,RNA Puzzles,Lee_9,22.787
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS1_1,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS1_2,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS1_3,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS1_4,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS1_5,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS1_6,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS1_7,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS1_8,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS1_9,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS2_10,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS2_1,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS2_2,79.541
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS2_3,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS2_4,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS2_5,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS2_6,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS2_7,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS2_8,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS2_9,100.0
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS1_10,31.006
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS1_1,27.766
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS1_2,29.753
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS1_3,27.673
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS1_4,27.488
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS1_5,30.774
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS1_6,20.088
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS1_7,28.508
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS1_8,31.393
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS1_9,29.305
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_10,33.078
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_1,100.0
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_2,41.761
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_3,27.836
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_4,34.864
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_5,38.243
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_6,100.0
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_7,100.0
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_8,100.0
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_9,30.921
PZ16a,Synthetic construct,RNA Puzzles,simRNAAS1_1,26.769
PZ16a,Synthetic construct,RNA Puzzles,simRNAAS1_2,24.542
PZ16a,Synthetic construct,RNA Puzzles,simRNAAS1_3,17.846
PZ16a,Synthetic construct,RNA Puzzles,simRNAAS2_1,28.81
PZ16a,Synthetic construct,RNA Puzzles,simRNAAS2_2,24.488
PZ16a,Synthetic construct,RNA Puzzles,simRNAAS2_3,29.173
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_10,100.0
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_1,100.0
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_2,79.541
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_3,100.0
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_4,100.0
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_5,100.0
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_6,100.0
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_7,100.0
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_8,100.0
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_9,100.0
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_10,100.0
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_1,43.733
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_2,45.821
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_3,40.957
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_4,43.269
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_5,100.0
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_6,100.0
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_7,100.0
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_8,42.805
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_9,96.544
PZ16b,Synthetic construct,RNA Puzzles,Chen_10,2.869
PZ16b,Synthetic construct,RNA Puzzles,Chen_1,100.0
PZ16b,Synthetic construct,RNA Puzzles,Chen_2,23.127
PZ16b,Synthetic construct,RNA Puzzles,Chen_3,23.351
PZ16b,Synthetic construct,RNA Puzzles,Chen_4,2.768
PZ16b,Synthetic construct,RNA Puzzles,Chen_5,3.665
PZ16b,Synthetic construct,RNA Puzzles,Chen_6,3.967
PZ16b,Synthetic construct,RNA Puzzles,Chen_7,3.936
PZ16b,Synthetic construct,RNA Puzzles,Chen_8,3.858
PZ16b,Synthetic construct,RNA Puzzles,Chen_9,4.098
PZ16b,Synthetic construct,RNA Puzzles,Lee_10,27.171
PZ16b,Synthetic construct,RNA Puzzles,Lee_1,35.862
PZ16b,Synthetic construct,RNA Puzzles,Lee_2,78.597
PZ16b,Synthetic construct,RNA Puzzles,Lee_3,88.178
PZ16b,Synthetic construct,RNA Puzzles,Lee_4,36.302
PZ16b,Synthetic construct,RNA Puzzles,Lee_5,28.13
PZ16b,Synthetic construct,RNA Puzzles,Lee_6,87.196
PZ16b,Synthetic construct,RNA Puzzles,Lee_7,36.72
PZ16b,Synthetic construct,RNA Puzzles,Lee_8,76.881
PZ16b,Synthetic construct,RNA Puzzles,Lee_9,40.145
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_10,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_1,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_2,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_3,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_4,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_5,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_6,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_7,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_8,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_9,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_10,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_1,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_2,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_3,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_4,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_5,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_6,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_7,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_8,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_9,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_10,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_1,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_2,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_3,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_4,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_5,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_6,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_7,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_8,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_9,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_10,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_1,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_2,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_3,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_4,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_5,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_6,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_7,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_8,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_9,100.0
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS1_1,32.808
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS1_2,28.23
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS1_3,37.524
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS2_1,80.298
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS2_2,30.944
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS2_3,34.199
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS2_4,28.748
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS2_5,18.078
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS2_6,29.204
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS2_7,22.346
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS2_8,36.759
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS2_9,23.467
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_10,100.0
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_1,100.0
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_2,100.0
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_3,100.0
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_4,100.0
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_5,100.0
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_6,100.0
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_7,100.0
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_8,100.0
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_9,100.0
PZ17,Ribozyme,RNA Puzzles,Adamiak_1,8.182
PZ17,Ribozyme,RNA Puzzles,Adamiak_2,8.495
PZ17,Ribozyme,RNA Puzzles,Adamiak_3,8.581
PZ17,Ribozyme,RNA Puzzles,Bujnicki_10,10.01
PZ17,Ribozyme,RNA Puzzles,Bujnicki_1,10.665
PZ17,Ribozyme,RNA Puzzles,Bujnicki_2,10.01
PZ17,Ribozyme,RNA Puzzles,Bujnicki_3,11.277
PZ17,Ribozyme,RNA Puzzles,Bujnicki_4,10.204
PZ17,Ribozyme,RNA Puzzles,Bujnicki_5,9.405
PZ17,Ribozyme,RNA Puzzles,Bujnicki_6,9.675
PZ17,Ribozyme,RNA Puzzles,Bujnicki_7,10.471
PZ17,Ribozyme,RNA Puzzles,Bujnicki_8,10.683
PZ17,Ribozyme,RNA Puzzles,Bujnicki_9,10.665
PZ17,Ribozyme,RNA Puzzles,Chen_10,5.061
PZ17,Ribozyme,RNA Puzzles,Chen_1,8.901
PZ17,Ribozyme,RNA Puzzles,Chen_2,12.9
PZ17,Ribozyme,RNA Puzzles,Chen_3,7.336
PZ17,Ribozyme,RNA Puzzles,Chen_4,9.675
PZ17,Ribozyme,RNA Puzzles,Chen_5,11.95
PZ17,Ribozyme,RNA Puzzles,Chen_6,10.248
PZ17,Ribozyme,RNA Puzzles,Chen_7,9.06
PZ17,Ribozyme,RNA Puzzles,Chen_8,7.48
PZ17,Ribozyme,RNA Puzzles,Chen_9,9.773
PZ17,Ribozyme,RNA Puzzles,DasExtraInfo_1,12.105
PZ17,Ribozyme,RNA Puzzles,DasExtraInfo_2,12.047
PZ17,Ribozyme,RNA Puzzles,DasExtraInfo_3,11.158
PZ17,Ribozyme,RNA Puzzles,Das_10,11.022
PZ17,Ribozyme,RNA Puzzles,Das_1,21.258
PZ17,Ribozyme,RNA Puzzles,Das_2,12.184
PZ17,Ribozyme,RNA Puzzles,Das_3,10.87
PZ17,Ribozyme,RNA Puzzles,Das_4,14.337
PZ17,Ribozyme,RNA Puzzles,Das_5,10.917
PZ17,Ribozyme,RNA Puzzles,Das_6,13.052
PZ17,Ribozyme,RNA Puzzles,Das_7,13.739
PZ17,Ribozyme,RNA Puzzles,Das_8,18.886
PZ17,Ribozyme,RNA Puzzles,Das_9,13.167
PZ17,Ribozyme,RNA Puzzles,Ding_10,8.153
PZ17,Ribozyme,RNA Puzzles,Ding_1,6.997
PZ17,Ribozyme,RNA Puzzles,Ding_2,5.925
PZ17,Ribozyme,RNA Puzzles,Ding_3,6.504
PZ17,Ribozyme,RNA Puzzles,Ding_4,6.627
PZ17,Ribozyme,RNA Puzzles,Ding_5,6.983
PZ17,Ribozyme,RNA Puzzles,Ding_6,7.937
PZ17,Ribozyme,RNA Puzzles,Ding_7,8.221
PZ17,Ribozyme,RNA Puzzles,Ding_8,8.894
PZ17,Ribozyme,RNA Puzzles,Ding_9,8.009
PZ17,Ribozyme,RNA Puzzles,Dokholyan_1,5.849
PZ17,Ribozyme,RNA Puzzles,Dokholyan_2,8.901
PZ17,Ribozyme,RNA Puzzles,Dokholyan_3,10.24
PZ17,Ribozyme,RNA Puzzles,Major_10,6.155
PZ17,Ribozyme,RNA Puzzles,Major_1,7.508
PZ17,Ribozyme,RNA Puzzles,Major_2,7.098
PZ17,Ribozyme,RNA Puzzles,Major_3,7.84
PZ17,Ribozyme,RNA Puzzles,Major_4,6.702
PZ17,Ribozyme,RNA Puzzles,Major_5,7.512
PZ17,Ribozyme,RNA Puzzles,Major_6,6.551
PZ17,Ribozyme,RNA Puzzles,Major_7,6.771
PZ17,Ribozyme,RNA Puzzles,Major_8,6.18
PZ17,Ribozyme,RNA Puzzles,Major_9,6.263
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_10,5.673
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_1,5.356
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_2,4.481
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_3,7.145
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_4,5.669
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_5,6.94
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_6,4.924
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_7,4.474
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_8,5.77
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_9,5.853
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_10,7.12
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_1,8.815
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_2,9.056
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_3,8.901
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_4,8.11
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_5,8.477
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_6,8.333
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_7,8.394
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_8,8.473
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_9,7.12
PZ17,Ribozyme,RNA Puzzles,SimRNAAS1_1,8.412
PZ17,Ribozyme,RNA Puzzles,SimRNAAS1_2,8.246
PZ17,Ribozyme,RNA Puzzles,SimRNAAS1_3,7.167
PZ17,Ribozyme,RNA Puzzles,SimRNAAS1_4,7.894
PZ17,Ribozyme,RNA Puzzles,SimRNAAS1_5,7.912
PZ17,Ribozyme,RNA Puzzles,SimRNAAS1_6,7.264
PZ17,Ribozyme,RNA Puzzles,SimRNAAS1_7,5.212
PZ17,Ribozyme,RNA Puzzles,SimRNAAS1_8,7.969
PZ17,Ribozyme,RNA Puzzles,SimRNAAS1_9,3.175
PZ17,Ribozyme,RNA Puzzles,SimRNAAS2_1,23.749
PZ17,Ribozyme,RNA Puzzles,SimRNAAS2_2,9.938
PZ17,Ribozyme,RNA Puzzles,SimRNAAS2_3,9.294
PZ17,Ribozyme,RNA Puzzles,SimRNAAS2_4,9.934
PZ17,Ribozyme,RNA Puzzles,SimRNAAS2_5,9.909
PZ17,Ribozyme,RNA Puzzles,SimRNAAS2_6,10.5
PZ17,Ribozyme,RNA Puzzles,SimRNAAS2_7,13.026
PZ17,Ribozyme,RNA Puzzles,SimRNAAS2_8,11.846
PZ17,Ribozyme,RNA Puzzles,SimRNAAS2_9,11.349
PZ17,Ribozyme,RNA Puzzles,Xiao_10,9.042
PZ17,Ribozyme,RNA Puzzles,Xiao_1,9.229
PZ17,Ribozyme,RNA Puzzles,Xiao_2,9.686
PZ17,Ribozyme,RNA Puzzles,Xiao_3,10.514
PZ17,Ribozyme,RNA Puzzles,Xiao_4,8.25
PZ17,Ribozyme,RNA Puzzles,Xiao_5,9.668
PZ17,Ribozyme,RNA Puzzles,Xiao_6,8.995
PZ17,Ribozyme,RNA Puzzles,Xiao_7,9.528
PZ17,Ribozyme,RNA Puzzles,Xiao_8,9.391
PZ17,Ribozyme,RNA Puzzles,Xiao_9,9.47
PZ18,Viral element,RNA Puzzles,3dRNA_1,13.923
PZ18,Viral element,RNA Puzzles,3dRNA_2,13.893
PZ18,Viral element,RNA Puzzles,3dRNA_3,12.788
PZ18,Viral element,RNA Puzzles,3dRNA_4,21.874
PZ18,Viral element,RNA Puzzles,3dRNA_5,12.053
PZ18,Viral element,RNA Puzzles,Chen_1,97.004
PZ18,Viral element,RNA Puzzles,Chen_2,54.7
PZ18,Viral element,RNA Puzzles,Chen_3,24.943
PZ18,Viral element,RNA Puzzles,Chen_4,18.716
PZ18,Viral element,RNA Puzzles,Chen_5,13.388
PZ18,Viral element,RNA Puzzles,Das_1,85.248
PZ18,Viral element,RNA Puzzles,Das_2,99.841
PZ18,Viral element,RNA Puzzles,Das_3,79.444
PZ18,Viral element,RNA Puzzles,Das_4,60.616
PZ18,Viral element,RNA Puzzles,Das_5,47.611
PZ18,Viral element,RNA Puzzles,Ding_1,13.843
PZ18,Viral element,RNA Puzzles,Ding_2,13.446
PZ18,Viral element,RNA Puzzles,Ding_3,13.385
PZ18,Viral element,RNA Puzzles,Ding_4,7.183
PZ18,Viral element,RNA Puzzles,Ding_5,13.223
PZ18,Viral element,RNA Puzzles,Dokholyan_1,20.089
PZ18,Viral element,RNA Puzzles,Dokholyan_2,22.935
PZ18,Viral element,RNA Puzzles,Dokholyan_3,22.862
PZ18,Viral element,RNA Puzzles,Lee_1,9.015
PZ18,Viral element,RNA Puzzles,Lee_2,12.938
PZ18,Viral element,RNA Puzzles,Lee_3,6.848
PZ18,Viral element,RNA Puzzles,Lee_4,8.924
PZ18,Viral element,RNA Puzzles,Lee_5,8.906
PZ18,Viral element,RNA Puzzles,RNAComposer_1,12.655
PZ18,Viral element,RNA Puzzles,RNAComposer_2,12.361
PZ18,Viral element,RNA Puzzles,RNAComposer_3,12.423
PZ18,Viral element,RNA Puzzles,RNAComposer_4,12.591
PZ18,Viral element,RNA Puzzles,RNAComposer_5,13.049
PZ18,Viral element,RNA Puzzles,RW3D_1,14.364
PZ18,Viral element,RNA Puzzles,RW3D_10,16.181
PZ18,Viral element,RNA Puzzles,RW3D_2,17.066
PZ18,Viral element,RNA Puzzles,RW3D_3,15.472
PZ18,Viral element,RNA Puzzles,RW3D_4,16.443
PZ18,Viral element,RNA Puzzles,RW3D_5,14.937
PZ18,Viral element,RNA Puzzles,RW3D_6,16.202
PZ18,Viral element,RNA Puzzles,RW3D_7,16.74
PZ18,Viral element,RNA Puzzles,RW3D_8,12.558
PZ18,Viral element,RNA Puzzles,RW3D_9,12.129
PZ18,Viral element,RNA Puzzles,simRNA_1,7.386
PZ18,Viral element,RNA Puzzles,simRNA_2,27.963
PZ18,Viral element,RNA Puzzles,simRNA_3,8.956
PZ18,Viral element,RNA Puzzles,YagoubAli_1,11.644
PZ18,Viral element,RNA Puzzles,DasORIGINAL_1,79.444
PZ18,Viral element,RNA Puzzles,DasORIGINAL_2,99.841
PZ18,Viral element,RNA Puzzles,DasORIGINAL_3,99.841
PZ18,Viral element,RNA Puzzles,DasORIGINAL_4,60.616
PZ18,Viral element,RNA Puzzles,DasORIGINAL_5,47.611
PZ18,Viral element,RNA Puzzles,LeeAS_1,6.331
