Target,Type,Source,ModelGroup,gGSP
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS1_6,14.694
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS1_7,26.805
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS1_8,19.336
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS1_9,20.852
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS2_10,23.714
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS2_1,28.973
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS2_2,26.891
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS2_3,23.158
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS2_4,34.014
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS2_5,25.344
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS2_6,18.841
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS2_7,31.567
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS2_8,19.253
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS2_9,32.107
PZ16a,Synthetic construct,RNA Puzzles,3dRNAAS2_10,85.494
PZ16a,Synthetic construct,RNA Puzzles,3dRNAAS2_1,45.805
PZ16a,Synthetic construct,RNA Puzzles,3dRNAAS2_2,74.383
PZ16a,Synthetic construct,RNA Puzzles,3dRNAAS2_3,74.383
PZ16a,Synthetic construct,RNA Puzzles,3dRNAAS2_4,50.553
PZ16a,Synthetic construct,RNA Puzzles,3dRNAAS2_5,79.007
PZ16a,Synthetic construct,RNA Puzzles,3dRNAAS2_6,100.0
PZ16a,Synthetic construct,RNA Puzzles,3dRNAAS2_7,100.0
PZ16a,Synthetic construct,RNA Puzzles,3dRNAAS2_8,100.0
PZ16a,Synthetic construct,RNA Puzzles,3dRNAAS2_9,85.494
PZ16a,Synthetic construct,RNA Puzzles,Chen_10,5.946
PZ16a,Synthetic construct,RNA Puzzles,Chen_1,100.0
PZ16a,Synthetic construct,RNA Puzzles,Chen_3,29.034
PZ16a,Synthetic construct,RNA Puzzles,Chen_4,33.372
PZ16a,Synthetic construct,RNA Puzzles,Chen_6,4.229
PZ16a,Synthetic construct,RNA Puzzles,Chen_7,3.65
PZ16a,Synthetic construct,RNA Puzzles,Chen_8,3.642
PZ16a,Synthetic construct,RNA Puzzles,Chen_9,4.508
PZ16a,Synthetic construct,RNA Puzzles,Lee_10,42.743
PZ16a,Synthetic construct,RNA Puzzles,Lee_1,92.755
PZ16a,Synthetic construct,RNA Puzzles,Lee_2,99.528
PZ16a,Synthetic construct,RNA Puzzles,Lee_3,97.719
PZ16a,Synthetic construct,RNA Puzzles,Lee_4,99.389
PZ16a,Synthetic construct,RNA Puzzles,Lee_5,52.254
PZ16a,Synthetic construct,RNA Puzzles,Lee_6,97.1
PZ16a,Synthetic construct,RNA Puzzles,Lee_7,98.438
PZ16a,Synthetic construct,RNA Puzzles,Lee_8,35.174
PZ16a,Synthetic construct,RNA Puzzles,Lee_9,30.248
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS1_1,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS1_2,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS1_3,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS1_4,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS1_5,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS1_6,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS1_7,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS1_8,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS1_9,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS2_10,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS2_1,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS2_2,92.546
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS2_3,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS2_4,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS2_5,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS2_6,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS2_7,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS2_8,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS2_9,100.0
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS1_10,98.26
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS1_1,54.349
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS1_2,97.348
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS1_3,97.433
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS1_4,94.425
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS1_5,91.178
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS1_6,43.578
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS1_7,97.905
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS1_8,98.701
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS1_9,51.442
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_10,98.809
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_1,100.0
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_2,100.0
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_3,43.687
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_4,49.718
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_5,100.0
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_6,100.0
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_7,100.0
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_8,100.0
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_9,98.013
PZ16a,Synthetic construct,RNA Puzzles,simRNAAS1_1,95.531
PZ16a,Synthetic construct,RNA Puzzles,simRNAAS1_2,80.817
PZ16a,Synthetic construct,RNA Puzzles,simRNAAS1_3,30.387
PZ16a,Synthetic construct,RNA Puzzles,simRNAAS2_1,98.33
PZ16a,Synthetic construct,RNA Puzzles,simRNAAS2_2,86.492
PZ16a,Synthetic construct,RNA Puzzles,simRNAAS2_3,96.613
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_10,100.0
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_1,100.0
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_2,92.546
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_3,100.0
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_4,100.0
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_5,100.0
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_6,100.0
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_7,100.0
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_8,100.0
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_9,100.0
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_10,100.0
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_1,81.025
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_2,85.193
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_3,45.651
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_4,80.932
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_5,100.0
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_6,100.0
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_7,100.0
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_8,52.378
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_9,100.0
PZ16b,Synthetic construct,RNA Puzzles,Chen_10,3.874
PZ16b,Synthetic construct,RNA Puzzles,Chen_1,100.0
PZ16b,Synthetic construct,RNA Puzzles,Chen_2,29.173
PZ16b,Synthetic construct,RNA Puzzles,Chen_3,32.916
PZ16b,Synthetic construct,RNA Puzzles,Chen_4,3.882
PZ16b,Synthetic construct,RNA Puzzles,Chen_5,5.273
PZ16b,Synthetic construct,RNA Puzzles,Chen_6,5.637
PZ16b,Synthetic construct,RNA Puzzles,Chen_7,5.474
PZ16b,Synthetic construct,RNA Puzzles,Chen_8,5.327
PZ16b,Synthetic construct,RNA Puzzles,Chen_9,5.413
PZ16b,Synthetic construct,RNA Puzzles,Lee_10,100.0
PZ16b,Synthetic construct,RNA Puzzles,Lee_1,98.747
PZ16b,Synthetic construct,RNA Puzzles,Lee_2,100.0
PZ16b,Synthetic construct,RNA Puzzles,Lee_3,99.946
PZ16b,Synthetic construct,RNA Puzzles,Lee_4,98.539
PZ16b,Synthetic construct,RNA Puzzles,Lee_5,98.399
PZ16b,Synthetic construct,RNA Puzzles,Lee_6,100.0
PZ16b,Synthetic construct,RNA Puzzles,Lee_7,98.6
PZ16b,Synthetic construct,RNA Puzzles,Lee_8,99.807
PZ16b,Synthetic construct,RNA Puzzles,Lee_9,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_10,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_1,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_2,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_3,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_4,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_5,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_6,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_7,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_8,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_9,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_10,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_1,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_2,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_3,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_4,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_5,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_6,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_7,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_8,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_9,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_10,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_1,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_2,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_3,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_4,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_5,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_6,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_7,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_8,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_9,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_10,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_1,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_2,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_3,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_4,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_5,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_6,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_7,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_8,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_9,100.0
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS1_1,98.771
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS1_2,88.208
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS1_3,98.701
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS2_1,99.397
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS2_2,99.033
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS2_3,56.46
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS2_4,99.474
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS2_5,28.802
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS2_6,98.863
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS2_7,47.019
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS2_8,98.995
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS2_9,45.365
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_10,100.0
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_1,100.0
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_2,100.0
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_3,100.0
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_4,100.0
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_5,100.0
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_6,100.0
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_7,100.0
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_8,100.0
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_9,100.0
PZ17,Ribozyme,RNA Puzzles,Adamiak_1,10.453
PZ17,Ribozyme,RNA Puzzles,Adamiak_2,10.435
PZ17,Ribozyme,RNA Puzzles,Adamiak_3,10.377
PZ17,Ribozyme,RNA Puzzles,Bujnicki_10,12.404
PZ17,Ribozyme,RNA Puzzles,Bujnicki_1,13.242
PZ17,Ribozyme,RNA Puzzles,Bujnicki_2,12.404
PZ17,Ribozyme,RNA Puzzles,Bujnicki_3,13.592
PZ17,Ribozyme,RNA Puzzles,Bujnicki_4,12.343
PZ17,Ribozyme,RNA Puzzles,Bujnicki_5,10.708
PZ17,Ribozyme,RNA Puzzles,Bujnicki_6,10.946
PZ17,Ribozyme,RNA Puzzles,Bujnicki_7,12.767
PZ17,Ribozyme,RNA Puzzles,Bujnicki_8,13.178
PZ17,Ribozyme,RNA Puzzles,Bujnicki_9,13.242
PZ17,Ribozyme,RNA Puzzles,Chen_10,5.536
PZ17,Ribozyme,RNA Puzzles,Chen_1,10.06
PZ17,Ribozyme,RNA Puzzles,Chen_2,16.136
PZ17,Ribozyme,RNA Puzzles,Chen_3,8.768
PZ17,Ribozyme,RNA Puzzles,Chen_4,11.414
PZ17,Ribozyme,RNA Puzzles,Chen_5,16.176
PZ17,Ribozyme,RNA Puzzles,Chen_6,12.037
PZ17,Ribozyme,RNA Puzzles,Chen_7,10.305
PZ17,Ribozyme,RNA Puzzles,Chen_8,8.754
PZ17,Ribozyme,RNA Puzzles,Chen_9,12.062
PZ17,Ribozyme,RNA Puzzles,DasExtraInfo_1,16.021
PZ17,Ribozyme,RNA Puzzles,DasExtraInfo_2,15.222
PZ17,Ribozyme,RNA Puzzles,DasExtraInfo_3,15.737
PZ17,Ribozyme,RNA Puzzles,Das_10,13.372
PZ17,Ribozyme,RNA Puzzles,Das_1,31.398
PZ17,Ribozyme,RNA Puzzles,Das_2,15.834
PZ17,Ribozyme,RNA Puzzles,Das_3,12.951
PZ17,Ribozyme,RNA Puzzles,Das_4,20.643
PZ17,Ribozyme,RNA Puzzles,Das_5,13.397
PZ17,Ribozyme,RNA Puzzles,Das_6,16.489
PZ17,Ribozyme,RNA Puzzles,Das_7,18.361
PZ17,Ribozyme,RNA Puzzles,Das_8,29.609
PZ17,Ribozyme,RNA Puzzles,Das_9,17.479
PZ17,Ribozyme,RNA Puzzles,Ding_10,9.704
PZ17,Ribozyme,RNA Puzzles,Ding_1,8.696
PZ17,Ribozyme,RNA Puzzles,Ding_2,7.127
PZ17,Ribozyme,RNA Puzzles,Ding_3,8.38
PZ17,Ribozyme,RNA Puzzles,Ding_4,8.376
PZ17,Ribozyme,RNA Puzzles,Ding_5,8.718
PZ17,Ribozyme,RNA Puzzles,Ding_6,9.495
PZ17,Ribozyme,RNA Puzzles,Ding_7,9.87
PZ17,Ribozyme,RNA Puzzles,Ding_8,11.968
PZ17,Ribozyme,RNA Puzzles,Ding_9,10.01
PZ17,Ribozyme,RNA Puzzles,Dokholyan_1,6.861
PZ17,Ribozyme,RNA Puzzles,Dokholyan_2,10.618
PZ17,Ribozyme,RNA Puzzles,Dokholyan_3,12.699
PZ17,Ribozyme,RNA Puzzles,Major_10,8.966
PZ17,Ribozyme,RNA Puzzles,Major_1,8.75
PZ17,Ribozyme,RNA Puzzles,Major_2,8.117
PZ17,Ribozyme,RNA Puzzles,Major_3,9.132
PZ17,Ribozyme,RNA Puzzles,Major_4,8.282
PZ17,Ribozyme,RNA Puzzles,Major_5,8.772
PZ17,Ribozyme,RNA Puzzles,Major_6,9.837
PZ17,Ribozyme,RNA Puzzles,Major_7,7.789
PZ17,Ribozyme,RNA Puzzles,Major_8,9.027
PZ17,Ribozyme,RNA Puzzles,Major_9,8.437
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_10,6.558
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_1,6.324
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_2,5.151
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_3,8.2
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_4,6.321
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_5,8.016
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_6,5.835
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_7,5.205
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_8,6.641
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_9,6.493
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_10,8.203
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_1,11.108
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_2,11.27
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_3,10.939
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_4,9.726
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_5,10.294
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_6,10.244
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_7,9.913
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_8,10.233
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_9,8.275
PZ17,Ribozyme,RNA Puzzles,SimRNAAS1_1,9.485
PZ17,Ribozyme,RNA Puzzles,SimRNAAS1_2,8.887
PZ17,Ribozyme,RNA Puzzles,SimRNAAS1_3,8.488
PZ17,Ribozyme,RNA Puzzles,SimRNAAS1_4,8.642
PZ17,Ribozyme,RNA Puzzles,SimRNAAS1_5,8.459
PZ17,Ribozyme,RNA Puzzles,SimRNAAS1_6,8.657
PZ17,Ribozyme,RNA Puzzles,SimRNAAS1_7,5.666
PZ17,Ribozyme,RNA Puzzles,SimRNAAS1_8,8.606
PZ17,Ribozyme,RNA Puzzles,SimRNAAS1_9,3.635
PZ17,Ribozyme,RNA Puzzles,SimRNAAS2_1,46.922
PZ17,Ribozyme,RNA Puzzles,SimRNAAS2_2,11.594
PZ17,Ribozyme,RNA Puzzles,SimRNAAS2_3,10.449
PZ17,Ribozyme,RNA Puzzles,SimRNAAS2_4,11.353
PZ17,Ribozyme,RNA Puzzles,SimRNAAS2_5,11.36
PZ17,Ribozyme,RNA Puzzles,SimRNAAS2_6,12.695
PZ17,Ribozyme,RNA Puzzles,SimRNAAS2_7,19.793
PZ17,Ribozyme,RNA Puzzles,SimRNAAS2_8,15.064
PZ17,Ribozyme,RNA Puzzles,SimRNAAS2_9,14.344
PZ17,Ribozyme,RNA Puzzles,Xiao_10,11.295
PZ17,Ribozyme,RNA Puzzles,Xiao_1,11.713
PZ17,Ribozyme,RNA Puzzles,Xiao_2,11.936
PZ17,Ribozyme,RNA Puzzles,Xiao_3,13.368
PZ17,Ribozyme,RNA Puzzles,Xiao_4,9.873
PZ17,Ribozyme,RNA Puzzles,Xiao_5,12.415
PZ17,Ribozyme,RNA Puzzles,Xiao_6,10.701
PZ17,Ribozyme,RNA Puzzles,Xiao_7,12.483
PZ17,Ribozyme,RNA Puzzles,Xiao_8,11.608
PZ17,Ribozyme,RNA Puzzles,Xiao_9,12.127
PZ18,Viral element,RNA Puzzles,3dRNA_1,15.466
PZ18,Viral element,RNA Puzzles,3dRNA_2,15.719
PZ18,Viral element,RNA Puzzles,3dRNA_3,13.667
PZ18,Viral element,RNA Puzzles,3dRNA_4,34.614
PZ18,Viral element,RNA Puzzles,3dRNA_5,12.791
PZ18,Viral element,RNA Puzzles,Chen_1,99.415
PZ18,Viral element,RNA Puzzles,Chen_2,76.838
PZ18,Viral element,RNA Puzzles,Chen_3,41.495
PZ18,Viral element,RNA Puzzles,Chen_4,23.417
PZ18,Viral element,RNA Puzzles,Chen_5,14.69
PZ18,Viral element,RNA Puzzles,Das_1,97.73
PZ18,Viral element,RNA Puzzles,Das_2,100.0
PZ18,Viral element,RNA Puzzles,Das_3,96.048
PZ18,Viral element,RNA Puzzles,Das_4,92.196
PZ18,Viral element,RNA Puzzles,Das_5,56.147
PZ18,Viral element,RNA Puzzles,Ding_1,15.255
PZ18,Viral element,RNA Puzzles,Ding_2,14.661
PZ18,Viral element,RNA Puzzles,Ding_3,15.322
PZ18,Viral element,RNA Puzzles,Ding_4,7.948
PZ18,Viral element,RNA Puzzles,Ding_5,14.673
PZ18,Viral element,RNA Puzzles,Dokholyan_1,30.069
PZ18,Viral element,RNA Puzzles,Dokholyan_2,36.529
PZ18,Viral element,RNA Puzzles,Dokholyan_3,45.044
PZ18,Viral element,RNA Puzzles,Lee_1,9.642
PZ18,Viral element,RNA Puzzles,Lee_2,14.267
PZ18,Viral element,RNA Puzzles,Lee_3,7.477
PZ18,Viral element,RNA Puzzles,Lee_4,10.718
PZ18,Viral element,RNA Puzzles,Lee_5,9.921
PZ18,Viral element,RNA Puzzles,RNAComposer_1,13.735
PZ18,Viral element,RNA Puzzles,RNAComposer_2,13.714
PZ18,Viral element,RNA Puzzles,RNAComposer_3,13.611
PZ18,Viral element,RNA Puzzles,RNAComposer_4,13.74
PZ18,Viral element,RNA Puzzles,RNAComposer_5,14.376
PZ18,Viral element,RNA Puzzles,RW3D_1,16.31
PZ18,Viral element,RNA Puzzles,RW3D_10,20.786
PZ18,Viral element,RNA Puzzles,RW3D_2,20.739
PZ18,Viral element,RNA Puzzles,RW3D_3,17.836
PZ18,Viral element,RNA Puzzles,RW3D_4,20.695
PZ18,Viral element,RNA Puzzles,RW3D_5,17.269
PZ18,Viral element,RNA Puzzles,RW3D_6,20.595
PZ18,Viral element,RNA Puzzles,RW3D_7,21.618
PZ18,Viral element,RNA Puzzles,RW3D_8,13.617
PZ18,Viral element,RNA Puzzles,RW3D_9,12.947
PZ18,Viral element,RNA Puzzles,simRNA_1,8.218
PZ18,Viral element,RNA Puzzles,simRNA_2,33.168
PZ18,Viral element,RNA Puzzles,simRNA_3,9.744
PZ18,Viral element,RNA Puzzles,YagoubAli_1,12.282
PZ18,Viral element,RNA Puzzles,DasORIGINAL_1,96.048
PZ18,Viral element,RNA Puzzles,DasORIGINAL_2,100.0
PZ18,Viral element,RNA Puzzles,DasORIGINAL_3,100.0
PZ18,Viral element,RNA Puzzles,DasORIGINAL_4,92.196
PZ18,Viral element,RNA Puzzles,DasORIGINAL_5,56.147
PZ18,Viral element,RNA Puzzles,LeeAS_1,8.757
PZ18,Viral element,RNA Puzzles,LeeAS_2,12.911
PZ18,Viral element,RNA Puzzles,LeeAS_3,7.078
PZ18,Viral element,RNA Puzzles,LeeAS_4,10.153
PZ18,Viral element,RNA Puzzles,LeeAS_5,9.724
PZ18,Viral element,RNA Puzzles,Szachniuk_1,24.952
PZ18,Viral element,RNA Puzzles,Szachniuk_2,25.234
PZ18,Viral element,RNA Puzzles,Szachniuk_3,25.473
PZ18,Viral element,RNA Puzzles,Szachniuk_4,27.428
PZ18,Viral element,RNA Puzzles,Szachniuk_5,25.996
PZ19,Ribozyme,RNA Puzzles,3dRNA_1,18.59
PZ19,Ribozyme,RNA Puzzles,3dRNA_2,20.567
PZ19,Ribozyme,RNA Puzzles,3dRNA_3,17.17
PZ19,Ribozyme,RNA Puzzles,3dRNA_4,19.85
PZ19,Ribozyme,RNA Puzzles,3dRNA_5,17.247
PZ19,Ribozyme,RNA Puzzles,Bujnicki_1,20.096
PZ19,Ribozyme,RNA Puzzles,Bujnicki_2,27.224
PZ19,Ribozyme,RNA Puzzles,Bujnicki_3,23.894
PZ19,Ribozyme,RNA Puzzles,Bujnicki_4,18.873
PZ19,Ribozyme,RNA Puzzles,Bujnicki_5,17.008
PZ19,Ribozyme,RNA Puzzles,Chen_1,65.193
PZ19,Ribozyme,RNA Puzzles,Chen_2,40.861
PZ19,Ribozyme,RNA Puzzles,Chen_3,21.574
PZ19,Ribozyme,RNA Puzzles,Chen_4,18.776
PZ19,Ribozyme,RNA Puzzles,Chen_5,4.546
PZ19,Ribozyme,RNA Puzzles,Das_1,14.668
PZ19,Ribozyme,RNA Puzzles,Das_2,17.803
PZ19,Ribozyme,RNA Puzzles,Das_3,16.405
PZ19,Ribozyme,RNA Puzzles,Das_4,20.739
PZ19,Ribozyme,RNA Puzzles,Das_5,19.675
PZ19,Ribozyme,RNA Puzzles,Ding_1,19.217
PZ19,Ribozyme,RNA Puzzles,Ding_2,19.991
PZ19,Ribozyme,RNA Puzzles,Ding_3,17.129
PZ19,Ribozyme,RNA Puzzles,Ding_4,19.018
PZ19,Ribozyme,RNA Puzzles,Ding_5,16.409
PZ19,Ribozyme,RNA Puzzles,Dokholyan_1,18.729
PZ19,Ribozyme,RNA Puzzles,LeeServer_1,15.563
PZ19,Ribozyme,RNA Puzzles,LeeServer_2,15.422
PZ19,Ribozyme,RNA Puzzles,LeeServer_3,14.183
PZ19,Ribozyme,RNA Puzzles,LeeServer_4,11.944
PZ19,Ribozyme,RNA Puzzles,LeeServer_5,11.869
PZ19,Ribozyme,RNA Puzzles,RNAComposer_1,21.429
PZ19,Ribozyme,RNA Puzzles,RNAComposer_2,28.362
PZ19,Ribozyme,RNA Puzzles,RNAComposer_3,27.948
PZ19,Ribozyme,RNA Puzzles,RNAComposer_4,26.52
PZ19,Ribozyme,RNA Puzzles,RNAComposer_5,27.702
PZ19,Ribozyme,RNA Puzzles,RW3D_1,10.358
PZ19,Ribozyme,RNA Puzzles,RW3D_10,10.405
PZ19,Ribozyme,RNA Puzzles,RW3D_2,10.93
PZ19,Ribozyme,RNA Puzzles,RW3D_3,10.893
PZ19,Ribozyme,RNA Puzzles,RW3D_4,10.647
PZ19,Ribozyme,RNA Puzzles,RW3D_5,10.61
PZ19,Ribozyme,RNA Puzzles,RW3D_6,10.866
PZ19,Ribozyme,RNA Puzzles,RW3D_7,10.816
PZ19,Ribozyme,RNA Puzzles,RW3D_8,10.492
PZ19,Ribozyme,RNA Puzzles,RW3D_9,10.519
PZ19,Ribozyme,RNA Puzzles,simRNA_1,24.291
