Target,Type,Source,ModelGroup,gGSP
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS1_4,13.176
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS1_5,15.062
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS1_6,11.351
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS1_7,15.356
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS1_8,15.557
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS1_9,15.526
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_10,16.508
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_1,99.691
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_2,21.983
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_3,14.08
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_4,16.585
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_5,21.171
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_6,99.412
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_7,99.412
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_8,99.513
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_9,15.828
PZ16a,Synthetic construct,RNA Puzzles,simRNAAS1_1,12.286
PZ16a,Synthetic construct,RNA Puzzles,simRNAAS1_2,13.052
PZ16a,Synthetic construct,RNA Puzzles,simRNAAS1_3,8.467
PZ16a,Synthetic construct,RNA Puzzles,simRNAAS2_1,15.781
PZ16a,Synthetic construct,RNA Puzzles,simRNAAS2_2,13.902
PZ16a,Synthetic construct,RNA Puzzles,simRNAAS2_3,13.346
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_10,75.505
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_1,40.532
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_2,41.599
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_3,45.975
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_4,43.439
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_5,49.084
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_6,44.22
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_7,45.287
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_8,98.33
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_9,43.926
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_10,98.817
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_1,31.926
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_2,35.166
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_3,31.253
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_4,33.619
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_5,94.224
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_6,94.224
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_7,94.224
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_8,29.691
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_9,38.785
PZ16b,Synthetic construct,RNA Puzzles,Chen_10,1.863
PZ16b,Synthetic construct,RNA Puzzles,Chen_1,100.0
PZ16b,Synthetic construct,RNA Puzzles,Chen_2,12.874
PZ16b,Synthetic construct,RNA Puzzles,Chen_3,13.16
PZ16b,Synthetic construct,RNA Puzzles,Chen_4,1.84
PZ16b,Synthetic construct,RNA Puzzles,Chen_5,2.227
PZ16b,Synthetic construct,RNA Puzzles,Chen_6,2.397
PZ16b,Synthetic construct,RNA Puzzles,Chen_7,2.227
PZ16b,Synthetic construct,RNA Puzzles,Chen_8,2.389
PZ16b,Synthetic construct,RNA Puzzles,Chen_9,2.405
PZ16b,Synthetic construct,RNA Puzzles,Lee_10,10.5
PZ16b,Synthetic construct,RNA Puzzles,Lee_1,13.098
PZ16b,Synthetic construct,RNA Puzzles,Lee_2,12.511
PZ16b,Synthetic construct,RNA Puzzles,Lee_3,12.503
PZ16b,Synthetic construct,RNA Puzzles,Lee_4,12.194
PZ16b,Synthetic construct,RNA Puzzles,Lee_5,12.101
PZ16b,Synthetic construct,RNA Puzzles,Lee_6,12.967
PZ16b,Synthetic construct,RNA Puzzles,Lee_7,9.828
PZ16b,Synthetic construct,RNA Puzzles,Lee_8,10.253
PZ16b,Synthetic construct,RNA Puzzles,Lee_9,9.503
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_10,99.838
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_1,53.553
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_2,99.35
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_3,99.459
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_4,99.606
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_5,99.513
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_6,46.702
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_7,99.304
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_8,99.35
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_9,55.602
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_10,38.908
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_1,99.513
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_2,98.84
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_3,95.593
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_4,97.889
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_5,99.861
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_6,95.082
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_7,98.724
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_8,95.724
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_9,39.836
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_10,99.606
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_1,99.513
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_2,98.84
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_3,99.606
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_4,67.107
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_5,99.064
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_6,99.412
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_7,96.412
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_8,98.701
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_9,99.513
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_10,52.238
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_1,99.412
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_2,98.608
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_3,99.412
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_4,99.412
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_5,78.597
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_6,73.904
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_7,99.412
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_8,99.513
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_9,66.365
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS1_1,12.835
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS1_2,11.583
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS1_3,13.121
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS2_1,12.603
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS2_2,13.237
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS2_3,11.018
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS2_4,10.191
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS2_5,8.389
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS2_6,13.384
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS2_7,10.779
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS2_8,14.227
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS2_9,9.82
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_10,38.908
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_1,99.513
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_2,98.84
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_3,95.593
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_4,97.889
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_5,99.861
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_6,95.082
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_7,98.724
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_8,95.724
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_9,39.836
PZ17,Ribozyme,RNA Puzzles,Adamiak_1,4.888
PZ17,Ribozyme,RNA Puzzles,Adamiak_2,4.758
PZ17,Ribozyme,RNA Puzzles,Adamiak_3,4.928
PZ17,Ribozyme,RNA Puzzles,Bujnicki_10,6.123
PZ17,Ribozyme,RNA Puzzles,Bujnicki_1,6.436
PZ17,Ribozyme,RNA Puzzles,Bujnicki_2,6.123
PZ17,Ribozyme,RNA Puzzles,Bujnicki_3,6.292
PZ17,Ribozyme,RNA Puzzles,Bujnicki_4,5.892
PZ17,Ribozyme,RNA Puzzles,Bujnicki_5,6.853
PZ17,Ribozyme,RNA Puzzles,Bujnicki_6,7.033
PZ17,Ribozyme,RNA Puzzles,Bujnicki_7,7.026
PZ17,Ribozyme,RNA Puzzles,Bujnicki_8,7.181
PZ17,Ribozyme,RNA Puzzles,Bujnicki_9,6.436
PZ17,Ribozyme,RNA Puzzles,Chen_10,3.373
PZ17,Ribozyme,RNA Puzzles,Chen_1,6.159
PZ17,Ribozyme,RNA Puzzles,Chen_2,6.803
PZ17,Ribozyme,RNA Puzzles,Chen_3,4.989
PZ17,Ribozyme,RNA Puzzles,Chen_4,5.849
PZ17,Ribozyme,RNA Puzzles,Chen_5,5.971
PZ17,Ribozyme,RNA Puzzles,Chen_6,6.317
PZ17,Ribozyme,RNA Puzzles,Chen_7,5.766
PZ17,Ribozyme,RNA Puzzles,Chen_8,5.151
PZ17,Ribozyme,RNA Puzzles,Chen_9,5.975
PZ17,Ribozyme,RNA Puzzles,DasExtraInfo_1,7.26
PZ17,Ribozyme,RNA Puzzles,DasExtraInfo_2,7.292
PZ17,Ribozyme,RNA Puzzles,DasExtraInfo_3,7.113
PZ17,Ribozyme,RNA Puzzles,Das_10,6.223
PZ17,Ribozyme,RNA Puzzles,Das_1,9.506
PZ17,Ribozyme,RNA Puzzles,Das_2,6.691
PZ17,Ribozyme,RNA Puzzles,Das_3,6.717
PZ17,Ribozyme,RNA Puzzles,Das_4,7.49
PZ17,Ribozyme,RNA Puzzles,Das_5,6.943
PZ17,Ribozyme,RNA Puzzles,Das_6,6.738
PZ17,Ribozyme,RNA Puzzles,Das_7,7.141
PZ17,Ribozyme,RNA Puzzles,Das_8,8.135
PZ17,Ribozyme,RNA Puzzles,Das_9,6.893
PZ17,Ribozyme,RNA Puzzles,Ding_10,5.003
PZ17,Ribozyme,RNA Puzzles,Ding_1,4.017
PZ17,Ribozyme,RNA Puzzles,Ding_2,3.344
PZ17,Ribozyme,RNA Puzzles,Ding_3,3.826
PZ17,Ribozyme,RNA Puzzles,Ding_4,3.711
PZ17,Ribozyme,RNA Puzzles,Ding_5,4.201
PZ17,Ribozyme,RNA Puzzles,Ding_6,4.719
PZ17,Ribozyme,RNA Puzzles,Ding_7,5.255
PZ17,Ribozyme,RNA Puzzles,Ding_8,5.187
PZ17,Ribozyme,RNA Puzzles,Ding_9,4.906
PZ17,Ribozyme,RNA Puzzles,Dokholyan_1,3.34
PZ17,Ribozyme,RNA Puzzles,Dokholyan_2,5.064
PZ17,Ribozyme,RNA Puzzles,Dokholyan_3,7.023
PZ17,Ribozyme,RNA Puzzles,Major_10,2.242
PZ17,Ribozyme,RNA Puzzles,Major_1,4.672
PZ17,Ribozyme,RNA Puzzles,Major_2,4.294
PZ17,Ribozyme,RNA Puzzles,Major_3,5.007
PZ17,Ribozyme,RNA Puzzles,Major_4,4.409
PZ17,Ribozyme,RNA Puzzles,Major_5,4.334
PZ17,Ribozyme,RNA Puzzles,Major_6,3.869
PZ17,Ribozyme,RNA Puzzles,Major_7,2.808
PZ17,Ribozyme,RNA Puzzles,Major_8,2.602
PZ17,Ribozyme,RNA Puzzles,Major_9,2.318
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_10,3.322
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_1,3.463
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_2,3.15
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_3,5.1
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_4,3.168
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_5,5.057
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_6,3.319
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_7,3.193
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_8,3.373
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_9,3.423
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_10,4.535
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_1,5.19
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_2,5.514
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_3,5.046
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_4,4.924
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_5,4.82
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_6,4.712
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_7,4.87
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_8,5.111
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_9,4.449
PZ17,Ribozyme,RNA Puzzles,SimRNAAS1_1,5.489
PZ17,Ribozyme,RNA Puzzles,SimRNAAS1_2,5.453
PZ17,Ribozyme,RNA Puzzles,SimRNAAS1_3,5.025
PZ17,Ribozyme,RNA Puzzles,SimRNAAS1_4,5.252
PZ17,Ribozyme,RNA Puzzles,SimRNAAS1_5,5.342
PZ17,Ribozyme,RNA Puzzles,SimRNAAS1_6,5.176
PZ17,Ribozyme,RNA Puzzles,SimRNAAS1_7,3.419
PZ17,Ribozyme,RNA Puzzles,SimRNAAS1_8,5.01
PZ17,Ribozyme,RNA Puzzles,SimRNAAS1_9,2.109
PZ17,Ribozyme,RNA Puzzles,SimRNAAS2_1,8.264
PZ17,Ribozyme,RNA Puzzles,SimRNAAS2_2,5.925
PZ17,Ribozyme,RNA Puzzles,SimRNAAS2_3,6.695
PZ17,Ribozyme,RNA Puzzles,SimRNAAS2_4,6.069
PZ17,Ribozyme,RNA Puzzles,SimRNAAS2_5,6.663
PZ17,Ribozyme,RNA Puzzles,SimRNAAS2_6,6.515
PZ17,Ribozyme,RNA Puzzles,SimRNAAS2_7,6.691
PZ17,Ribozyme,RNA Puzzles,SimRNAAS2_8,7.415
PZ17,Ribozyme,RNA Puzzles,SimRNAAS2_9,6.159
PZ17,Ribozyme,RNA Puzzles,Xiao_10,6.022
PZ17,Ribozyme,RNA Puzzles,Xiao_1,5.792
PZ17,Ribozyme,RNA Puzzles,Xiao_2,6.018
PZ17,Ribozyme,RNA Puzzles,Xiao_3,6.288
PZ17,Ribozyme,RNA Puzzles,Xiao_4,5.547
PZ17,Ribozyme,RNA Puzzles,Xiao_5,6.403
PZ17,Ribozyme,RNA Puzzles,Xiao_6,5.892
PZ17,Ribozyme,RNA Puzzles,Xiao_7,5.129
PZ17,Ribozyme,RNA Puzzles,Xiao_8,5.403
PZ17,Ribozyme,RNA Puzzles,Xiao_9,5.889
PZ18,Viral element,RNA Puzzles,3dRNA_1,10.929
PZ18,Viral element,RNA Puzzles,3dRNA_2,11.365
PZ18,Viral element,RNA Puzzles,3dRNA_3,10.441
PZ18,Viral element,RNA Puzzles,3dRNA_4,9.677
PZ18,Viral element,RNA Puzzles,3dRNA_5,9.694
PZ18,Viral element,RNA Puzzles,Chen_1,22.027
PZ18,Viral element,RNA Puzzles,Chen_2,20.997
PZ18,Viral element,RNA Puzzles,Chen_3,14.246
PZ18,Viral element,RNA Puzzles,Chen_4,13.638
PZ18,Viral element,RNA Puzzles,Chen_5,10.977
PZ18,Viral element,RNA Puzzles,Das_1,33.473
PZ18,Viral element,RNA Puzzles,Das_2,32.386
PZ18,Viral element,RNA Puzzles,Das_3,31.398
PZ18,Viral element,RNA Puzzles,Das_4,24.108
PZ18,Viral element,RNA Puzzles,Das_5,23.976
PZ18,Viral element,RNA Puzzles,Ding_1,9.039
PZ18,Viral element,RNA Puzzles,Ding_2,7.43
PZ18,Viral element,RNA Puzzles,Ding_3,4.769
PZ18,Viral element,RNA Puzzles,Ding_4,6.619
PZ18,Viral element,RNA Puzzles,Ding_5,7.974
PZ18,Viral element,RNA Puzzles,Dokholyan_1,5.76
PZ18,Viral element,RNA Puzzles,Dokholyan_2,12.014
PZ18,Viral element,RNA Puzzles,Dokholyan_3,5.546
PZ18,Viral element,RNA Puzzles,Lee_1,7.339
PZ18,Viral element,RNA Puzzles,Lee_2,4.975
PZ18,Viral element,RNA Puzzles,Lee_3,2.99
PZ18,Viral element,RNA Puzzles,Lee_4,4.458
PZ18,Viral element,RNA Puzzles,Lee_5,7.36
PZ18,Viral element,RNA Puzzles,RNAComposer_1,10.818
PZ18,Viral element,RNA Puzzles,RNAComposer_2,10.677
PZ18,Viral element,RNA Puzzles,RNAComposer_3,8.571
PZ18,Viral element,RNA Puzzles,RNAComposer_4,10.721
PZ18,Viral element,RNA Puzzles,RNAComposer_5,10.465
PZ18,Viral element,RNA Puzzles,RW3D_1,11.45
PZ18,Viral element,RNA Puzzles,RW3D_10,11.406
PZ18,Viral element,RNA Puzzles,RW3D_2,12.226
PZ18,Viral element,RNA Puzzles,RW3D_3,11.723
PZ18,Viral element,RNA Puzzles,RW3D_4,11.65
PZ18,Viral element,RNA Puzzles,RW3D_5,11.688
PZ18,Viral element,RNA Puzzles,RW3D_6,8.877
PZ18,Viral element,RNA Puzzles,RW3D_7,11.829
PZ18,Viral element,RNA Puzzles,RW3D_8,10.871
PZ18,Viral element,RNA Puzzles,RW3D_9,10.288
PZ18,Viral element,RNA Puzzles,simRNA_1,6.725
PZ18,Viral element,RNA Puzzles,simRNA_2,15.59
PZ18,Viral element,RNA Puzzles,simRNA_3,7.654
PZ18,Viral element,RNA Puzzles,YagoubAli_1,9.398
PZ18,Viral element,RNA Puzzles,DasORIGINAL_1,31.398
PZ18,Viral element,RNA Puzzles,DasORIGINAL_2,35.458
PZ18,Viral element,RNA Puzzles,DasORIGINAL_3,32.703
PZ18,Viral element,RNA Puzzles,DasORIGINAL_4,24.108
PZ18,Viral element,RNA Puzzles,DasORIGINAL_5,23.976
PZ18,Viral element,RNA Puzzles,LeeAS_1,4.125
PZ18,Viral element,RNA Puzzles,LeeAS_2,4.234
PZ18,Viral element,RNA Puzzles,LeeAS_3,2.402
PZ18,Viral element,RNA Puzzles,LeeAS_4,4.44
PZ18,Viral element,RNA Puzzles,LeeAS_5,4.343
PZ18,Viral element,RNA Puzzles,Szachniuk_1,14.361
PZ18,Viral element,RNA Puzzles,Szachniuk_2,14.361
PZ18,Viral element,RNA Puzzles,Szachniuk_3,14.158
PZ18,Viral element,RNA Puzzles,Szachniuk_4,14.337
PZ18,Viral element,RNA Puzzles,Szachniuk_5,14.596
PZ19,Ribozyme,RNA Puzzles,3dRNA_1,8.139
PZ19,Ribozyme,RNA Puzzles,3dRNA_2,8.273
PZ19,Ribozyme,RNA Puzzles,3dRNA_3,8.159
PZ19,Ribozyme,RNA Puzzles,3dRNA_4,7.825
PZ19,Ribozyme,RNA Puzzles,3dRNA_5,8.078
PZ19,Ribozyme,RNA Puzzles,Bujnicki_1,11.816
PZ19,Ribozyme,RNA Puzzles,Bujnicki_2,12.402
PZ19,Ribozyme,RNA Puzzles,Bujnicki_3,11.63
PZ19,Ribozyme,RNA Puzzles,Bujnicki_4,10.294
PZ19,Ribozyme,RNA Puzzles,Bujnicki_5,9.566
PZ19,Ribozyme,RNA Puzzles,Chen_1,17.671
PZ19,Ribozyme,RNA Puzzles,Chen_2,11.162
PZ19,Ribozyme,RNA Puzzles,Chen_3,10.492
PZ19,Ribozyme,RNA Puzzles,Chen_4,10.371
PZ19,Ribozyme,RNA Puzzles,Chen_5,2.916
PZ19,Ribozyme,RNA Puzzles,Das_1,7.957
PZ19,Ribozyme,RNA Puzzles,Das_2,8.812
PZ19,Ribozyme,RNA Puzzles,Das_3,8.536
PZ19,Ribozyme,RNA Puzzles,Das_4,9.465
PZ19,Ribozyme,RNA Puzzles,Das_5,8.708
PZ19,Ribozyme,RNA Puzzles,Ding_1,9.886
PZ19,Ribozyme,RNA Puzzles,Ding_2,10.327
PZ19,Ribozyme,RNA Puzzles,Ding_3,9.731
PZ19,Ribozyme,RNA Puzzles,Ding_4,9.667
PZ19,Ribozyme,RNA Puzzles,Ding_5,8.415
PZ19,Ribozyme,RNA Puzzles,Dokholyan_1,9.711
PZ19,Ribozyme,RNA Puzzles,LeeServer_1,8.573
PZ19,Ribozyme,RNA Puzzles,LeeServer_2,8.583
PZ19,Ribozyme,RNA Puzzles,LeeServer_3,8.28
PZ19,Ribozyme,RNA Puzzles,LeeServer_4,6.401
PZ19,Ribozyme,RNA Puzzles,LeeServer_5,6.852
PZ19,Ribozyme,RNA Puzzles,RNAComposer_1,10.401
PZ19,Ribozyme,RNA Puzzles,RNAComposer_2,10.991
PZ19,Ribozyme,RNA Puzzles,RNAComposer_3,10.644
PZ19,Ribozyme,RNA Puzzles,RNAComposer_4,10.452
PZ19,Ribozyme,RNA Puzzles,RNAComposer_5,11.573
PZ19,Ribozyme,RNA Puzzles,RW3D_1,5.512
PZ19,Ribozyme,RNA Puzzles,RW3D_10,5.701
PZ19,Ribozyme,RNA Puzzles,RW3D_2,5.243
PZ19,Ribozyme,RNA Puzzles,RW3D_3,5.872
PZ19,Ribozyme,RNA Puzzles,RW3D_4,5.175
PZ19,Ribozyme,RNA Puzzles,RW3D_5,5.283
PZ19,Ribozyme,RNA Puzzles,RW3D_6,5.546
PZ19,Ribozyme,RNA Puzzles,RW3D_7,5.802
PZ19,Ribozyme,RNA Puzzles,RW3D_8,5.179
PZ19,Ribozyme,RNA Puzzles,RW3D_9,5.667
PZ19,Ribozyme,RNA Puzzles,simRNA_1,11.812
PZ19,Ribozyme,RNA Puzzles,simRNA_2,11.317
PZ19,Ribozyme,RNA Puzzles,simRNA_3,5.478
PZ19,Ribozyme,RNA Puzzles,Adamiak_1,11.903
PZ19,Ribozyme,RNA Puzzles,Adamiak_2,10.051
PZ19,Ribozyme,RNA Puzzles,Adamiak_3,9.095
PZ19,Ribozyme,RNA Puzzles,Adamiak_4,10.344
PZ19,Ribozyme,RNA Puzzles,Adamiak_5,10.395
PZ19,Ribozyme,RNA Puzzles,DasLab_1,7.957
PZ19,Ribozyme,RNA Puzzles,DasLab_2,8.812
PZ19,Ribozyme,RNA Puzzles,DasLab_3,8.536
PZ19,Ribozyme,RNA Puzzles,DasLab_4,9.465
PZ19,Ribozyme,RNA Puzzles,DasLab_5,8.708
PZ2,Nano construct,RNA Puzzles,bujnicki_1,25.05
PZ2,Nano construct,RNA Puzzles,bujnicki_2,42.118
PZ2,Nano construct,RNA Puzzles,bujnicki_3,37.889
PZ2,Nano construct,RNA Puzzles,chen_1,26.139
PZ2,Nano construct,RNA Puzzles,das_1,30.58
PZ2,Nano construct,RNA Puzzles,das_2,40.812
PZ2,Nano construct,RNA Puzzles,das_3,26.075
PZ2,Nano construct,RNA Puzzles,das_4,21.963
PZ2,Nano construct,RNA Puzzles,das_5,31.907
PZ2,Nano construct,RNA Puzzles,dokholyan_1,29.006
PZ2,Nano construct,RNA Puzzles,major_1,2.409
PZ2,Nano construct,RNA Puzzles,santalucia_1,21.746
PZ2,Nano construct,RNA Puzzles,wildauer_1,14.684
PZ20,Ribozyme,RNA Puzzles,Bujnicki_1,17.374
PZ20,Ribozyme,RNA Puzzles,Bujnicki_2,16.797
PZ20,Ribozyme,RNA Puzzles,Bujnicki_3,15.173
PZ20,Ribozyme,RNA Puzzles,Bujnicki_4,14.531
PZ20,Ribozyme,RNA Puzzles,Bujnicki_5,14.967
PZ20,Ribozyme,RNA Puzzles,Das_1,19.498
PZ20,Ribozyme,RNA Puzzles,Das_2,17.997
PZ20,Ribozyme,RNA Puzzles,Das_3,17.279
PZ20,Ribozyme,RNA Puzzles,Das_4,16.302
PZ20,Ribozyme,RNA Puzzles,Das_5,11.197
PZ20,Ribozyme,RNA Puzzles,RNAComposerHuman_1,13.714
PZ20,Ribozyme,RNA Puzzles,RNAComposerHuman_2,11.955
PZ20,Ribozyme,RNA Puzzles,RNAComposerHuman_3,12.707
PZ20,Ribozyme,RNA Puzzles,RNAComposerHuman_4,13.828
PZ20,Ribozyme,RNA Puzzles,RNAComposerHuman_5,19.851
PZ20,Ribozyme,RNA Puzzles,RNAComposer_1,12.36
PZ20,Ribozyme,RNA Puzzles,RNAComposer_2,12.102
PZ20,Ribozyme,RNA Puzzles,RNAComposer_3,13.205
PZ20,Ribozyme,RNA Puzzles,RNAComposer_4,15.658
PZ20,Ribozyme,RNA Puzzles,RNAComposer_5,16.235
PZ20,Ribozyme,RNA Puzzles,RW3D_1,8.854
PZ20,Ribozyme,RNA Puzzles,RW3D_10,8.612
PZ20,Ribozyme,RNA Puzzles,RW3D_2,8.308
PZ20,Ribozyme,RNA Puzzles,RW3D_3,8.965
PZ20,Ribozyme,RNA Puzzles,RW3D_4,8.523
PZ20,Ribozyme,RNA Puzzles,RW3D_5,11.056
PZ20,Ribozyme,RNA Puzzles,RW3D_6,9.069
PZ20,Ribozyme,RNA Puzzles,RW3D_7,9.68
PZ20,Ribozyme,RNA Puzzles,RW3D_8,8.698
PZ20,Ribozyme,RNA Puzzles,RW3D_9,8.87
PZ20,Ribozyme,RNA Puzzles,simRNA_1,2.149
PZ20,Ribozyme,RNA Puzzles,simRNA_2,3.092
PZ20,Ribozyme,RNA Puzzles,simRNA_3,1.996
PZ20,Ribozyme,RNA Puzzles,simRNA_4,5.357
PZ20,Ribozyme,RNA Puzzles,simRNA_5,3.641
PZ20,Ribozyme,RNA Puzzles,Xiao2_1,6.684
PZ20,Ribozyme,RNA Puzzles,Xiao2_2,6.576
PZ20,Ribozyme,RNA Puzzles,Xiao2_3,5.901
PZ20,Ribozyme,RNA Puzzles,Xiao2_4,5.453
PZ20,Ribozyme,RNA Puzzles,Xiao2_5,5.115
PZ20,Ribozyme,RNA Puzzles,Xiao3_1,8.903
PZ20,Ribozyme,RNA Puzzles,Xiao3_2,9.533
PZ20,Ribozyme,RNA Puzzles,Xiao3_3,9.852
PZ20,Ribozyme,RNA Puzzles,Xiao3_4,10.177
PZ20,Ribozyme,RNA Puzzles,Xiao3_5,8.606
PZ20,Ribozyme,RNA Puzzles,Xiao_1,6.684
PZ20,Ribozyme,RNA Puzzles,Xiao_2,6.576
PZ20,Ribozyme,RNA Puzzles,Xiao_3,5.901
PZ20,Ribozyme,RNA Puzzles,Xiao_4,5.453
PZ20,Ribozyme,RNA Puzzles,Xiao_5,5.115
PZ20,Ribozyme,RNA Puzzles,Chen_1,8.409
