Target,Type,Source,ModelGroup,gGSP
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS1_1,100.0
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS1_2,15.32
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS1_3,22.105
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS1_4,11.516
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS1_5,15.099
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS1_6,18.31
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS1_7,41.487
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS1_8,27.155
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS1_9,24.024
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS2_10,36.906
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS2_1,45.066
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS2_2,40.581
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS2_3,29.221
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS2_4,88.297
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS2_5,41.892
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS2_6,26.879
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS2_7,54.547
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS2_8,27.032
PZ15reconstruct,Ribozyme,RNA Puzzles,SimRNAAS2_9,52.125
PZ16a,Synthetic construct,RNA Puzzles,3dRNAAS2_10,99.899
PZ16a,Synthetic construct,RNA Puzzles,3dRNAAS2_1,99.946
PZ16a,Synthetic construct,RNA Puzzles,3dRNAAS2_2,100.0
PZ16a,Synthetic construct,RNA Puzzles,3dRNAAS2_3,100.0
PZ16a,Synthetic construct,RNA Puzzles,3dRNAAS2_4,98.539
PZ16a,Synthetic construct,RNA Puzzles,3dRNAAS2_5,99.142
PZ16a,Synthetic construct,RNA Puzzles,3dRNAAS2_6,100.0
PZ16a,Synthetic construct,RNA Puzzles,3dRNAAS2_7,100.0
PZ16a,Synthetic construct,RNA Puzzles,3dRNAAS2_8,100.0
PZ16a,Synthetic construct,RNA Puzzles,3dRNAAS2_9,99.899
PZ16a,Synthetic construct,RNA Puzzles,Chen_10,11.258
PZ16a,Synthetic construct,RNA Puzzles,Chen_1,100.0
PZ16a,Synthetic construct,RNA Puzzles,Chen_3,100.0
PZ16a,Synthetic construct,RNA Puzzles,Chen_4,94.209
PZ16a,Synthetic construct,RNA Puzzles,Chen_6,11.436
PZ16a,Synthetic construct,RNA Puzzles,Chen_7,9.642
PZ16a,Synthetic construct,RNA Puzzles,Chen_8,11.946
PZ16a,Synthetic construct,RNA Puzzles,Chen_9,11.807
PZ16a,Synthetic construct,RNA Puzzles,Lee_10,100.0
PZ16a,Synthetic construct,RNA Puzzles,Lee_1,100.0
PZ16a,Synthetic construct,RNA Puzzles,Lee_2,100.0
PZ16a,Synthetic construct,RNA Puzzles,Lee_3,100.0
PZ16a,Synthetic construct,RNA Puzzles,Lee_4,100.0
PZ16a,Synthetic construct,RNA Puzzles,Lee_5,100.0
PZ16a,Synthetic construct,RNA Puzzles,Lee_6,100.0
PZ16a,Synthetic construct,RNA Puzzles,Lee_7,100.0
PZ16a,Synthetic construct,RNA Puzzles,Lee_8,100.0
PZ16a,Synthetic construct,RNA Puzzles,Lee_9,61.966
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS1_1,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS1_2,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS1_3,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS1_4,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS1_5,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS1_6,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS1_7,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS1_8,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS1_9,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS2_10,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS2_1,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS2_2,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS2_3,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS2_4,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS2_5,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS2_6,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS2_7,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS2_8,100.0
PZ16a,Synthetic construct,RNA Puzzles,RNAComposerAS2_9,100.0
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS1_10,100.0
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS1_1,100.0
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS1_2,100.0
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS1_3,100.0
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS1_4,100.0
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS1_5,100.0
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS1_6,100.0
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS1_7,100.0
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS1_8,100.0
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS1_9,100.0
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_10,100.0
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_1,100.0
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_2,100.0
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_3,100.0
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_4,100.0
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_5,100.0
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_6,100.0
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_7,100.0
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_8,100.0
PZ16a,Synthetic construct,RNA Puzzles,RW3DAS2_9,100.0
PZ16a,Synthetic construct,RNA Puzzles,simRNAAS1_1,100.0
PZ16a,Synthetic construct,RNA Puzzles,simRNAAS1_2,100.0
PZ16a,Synthetic construct,RNA Puzzles,simRNAAS1_3,100.0
PZ16a,Synthetic construct,RNA Puzzles,simRNAAS2_1,100.0
PZ16a,Synthetic construct,RNA Puzzles,simRNAAS2_2,100.0
PZ16a,Synthetic construct,RNA Puzzles,simRNAAS2_3,100.0
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_10,100.0
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_1,100.0
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_2,100.0
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_3,100.0
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_4,100.0
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_5,100.0
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_6,100.0
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_7,100.0
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_8,100.0
PZ16a,Synthetic construct,RNA Puzzles,Szachniuk_9,100.0
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_10,100.0
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_1,98.492
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_2,99.32
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_3,95.894
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_4,99.575
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_5,100.0
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_6,100.0
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_7,100.0
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_8,99.327
PZ16b,Synthetic construct,RNA Puzzles,3dRNAAS2_9,100.0
PZ16b,Synthetic construct,RNA Puzzles,Chen_10,10.33
PZ16b,Synthetic construct,RNA Puzzles,Chen_1,100.0
PZ16b,Synthetic construct,RNA Puzzles,Chen_2,100.0
PZ16b,Synthetic construct,RNA Puzzles,Chen_3,93.629
PZ16b,Synthetic construct,RNA Puzzles,Chen_4,11.304
PZ16b,Synthetic construct,RNA Puzzles,Chen_5,13.384
PZ16b,Synthetic construct,RNA Puzzles,Chen_6,13.554
PZ16b,Synthetic construct,RNA Puzzles,Chen_7,13.16
PZ16b,Synthetic construct,RNA Puzzles,Chen_8,10.075
PZ16b,Synthetic construct,RNA Puzzles,Chen_9,13.972
PZ16b,Synthetic construct,RNA Puzzles,Lee_10,100.0
PZ16b,Synthetic construct,RNA Puzzles,Lee_1,100.0
PZ16b,Synthetic construct,RNA Puzzles,Lee_2,100.0
PZ16b,Synthetic construct,RNA Puzzles,Lee_3,100.0
PZ16b,Synthetic construct,RNA Puzzles,Lee_4,100.0
PZ16b,Synthetic construct,RNA Puzzles,Lee_5,100.0
PZ16b,Synthetic construct,RNA Puzzles,Lee_6,100.0
PZ16b,Synthetic construct,RNA Puzzles,Lee_7,100.0
PZ16b,Synthetic construct,RNA Puzzles,Lee_8,100.0
PZ16b,Synthetic construct,RNA Puzzles,Lee_9,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_10,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_1,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_2,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_3,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_4,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_5,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_6,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_7,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_8,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS1_9,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_10,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_1,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_2,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_3,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_4,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_5,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_6,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_7,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_8,100.0
PZ16b,Synthetic construct,RNA Puzzles,RNAComposerAS2_9,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_10,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_1,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_2,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_3,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_4,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_5,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_6,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_7,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_8,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS1_9,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_10,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_1,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_2,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_3,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_4,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_5,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_6,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_7,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_8,100.0
PZ16b,Synthetic construct,RNA Puzzles,RW3DAS2_9,100.0
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS1_1,100.0
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS1_2,100.0
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS1_3,100.0
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS2_1,100.0
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS2_2,100.0
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS2_3,100.0
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS2_4,100.0
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS2_5,100.0
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS2_6,100.0
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS2_7,100.0
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS2_8,100.0
PZ16b,Synthetic construct,RNA Puzzles,simRNAAS2_9,100.0
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_10,100.0
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_1,100.0
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_2,100.0
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_3,100.0
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_4,100.0
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_5,100.0
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_6,100.0
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_7,100.0
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_8,100.0
PZ16b,Synthetic construct,RNA Puzzles,Szachniuk_9,100.0
PZ17,Ribozyme,RNA Puzzles,Adamiak_1,19.703
PZ17,Ribozyme,RNA Puzzles,Adamiak_2,19.552
PZ17,Ribozyme,RNA Puzzles,Adamiak_3,18.624
PZ17,Ribozyme,RNA Puzzles,Bujnicki_10,20.074
PZ17,Ribozyme,RNA Puzzles,Bujnicki_1,22.281
PZ17,Ribozyme,RNA Puzzles,Bujnicki_2,20.074
PZ17,Ribozyme,RNA Puzzles,Bujnicki_3,22.133
PZ17,Ribozyme,RNA Puzzles,Bujnicki_4,20.535
PZ17,Ribozyme,RNA Puzzles,Bujnicki_5,16.77
PZ17,Ribozyme,RNA Puzzles,Bujnicki_6,17.378
PZ17,Ribozyme,RNA Puzzles,Bujnicki_7,21.618
PZ17,Ribozyme,RNA Puzzles,Bujnicki_8,20.38
PZ17,Ribozyme,RNA Puzzles,Bujnicki_9,22.281
PZ17,Ribozyme,RNA Puzzles,Chen_10,7.771
PZ17,Ribozyme,RNA Puzzles,Chen_1,14.585
PZ17,Ribozyme,RNA Puzzles,Chen_2,31.092
PZ17,Ribozyme,RNA Puzzles,Chen_3,13.811
PZ17,Ribozyme,RNA Puzzles,Chen_4,18.246
PZ17,Ribozyme,RNA Puzzles,Chen_5,40.073
PZ17,Ribozyme,RNA Puzzles,Chen_6,18.771
PZ17,Ribozyme,RNA Puzzles,Chen_7,15.067
PZ17,Ribozyme,RNA Puzzles,Chen_8,13.408
PZ17,Ribozyme,RNA Puzzles,Chen_9,19.243
PZ17,Ribozyme,RNA Puzzles,DasExtraInfo_1,30.937
PZ17,Ribozyme,RNA Puzzles,DasExtraInfo_2,29.562
PZ17,Ribozyme,RNA Puzzles,DasExtraInfo_3,29.206
PZ17,Ribozyme,RNA Puzzles,Das_10,22.245
PZ17,Ribozyme,RNA Puzzles,Das_1,57.462
PZ17,Ribozyme,RNA Puzzles,Das_2,33.522
PZ17,Ribozyme,RNA Puzzles,Das_3,24.044
PZ17,Ribozyme,RNA Puzzles,Das_4,99.741
PZ17,Ribozyme,RNA Puzzles,Das_5,23.209
PZ17,Ribozyme,RNA Puzzles,Das_6,29.091
PZ17,Ribozyme,RNA Puzzles,Das_7,33.702
PZ17,Ribozyme,RNA Puzzles,Das_8,47.419
PZ17,Ribozyme,RNA Puzzles,Das_9,42.556
PZ17,Ribozyme,RNA Puzzles,Ding_10,16.212
PZ17,Ribozyme,RNA Puzzles,Ding_1,18.03
PZ17,Ribozyme,RNA Puzzles,Ding_2,12.058
PZ17,Ribozyme,RNA Puzzles,Ding_3,13.969
PZ17,Ribozyme,RNA Puzzles,Ding_4,20.722
PZ17,Ribozyme,RNA Puzzles,Ding_5,14.599
PZ17,Ribozyme,RNA Puzzles,Ding_6,17.069
PZ17,Ribozyme,RNA Puzzles,Ding_7,15.971
PZ17,Ribozyme,RNA Puzzles,Ding_8,22.086
PZ17,Ribozyme,RNA Puzzles,Ding_9,17.925
PZ17,Ribozyme,RNA Puzzles,Dokholyan_1,10.719
PZ17,Ribozyme,RNA Puzzles,Dokholyan_2,17.043
PZ17,Ribozyme,RNA Puzzles,Dokholyan_3,25.513
PZ17,Ribozyme,RNA Puzzles,Major_10,16.396
PZ17,Ribozyme,RNA Puzzles,Major_1,13.16
PZ17,Ribozyme,RNA Puzzles,Major_2,11.821
PZ17,Ribozyme,RNA Puzzles,Major_3,14.041
PZ17,Ribozyme,RNA Puzzles,Major_4,13.556
PZ17,Ribozyme,RNA Puzzles,Major_5,13.527
PZ17,Ribozyme,RNA Puzzles,Major_6,18.134
PZ17,Ribozyme,RNA Puzzles,Major_7,13.915
PZ17,Ribozyme,RNA Puzzles,Major_8,15.956
PZ17,Ribozyme,RNA Puzzles,Major_9,17.824
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_10,11.259
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_1,9.593
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_2,6.666
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_3,11.504
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_4,10.593
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_5,11.076
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_6,8.426
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_7,6.727
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_8,11.752
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS1_9,11.176
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_10,12.105
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_1,21.413
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_2,22.075
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_3,20.819
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_4,15.075
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_5,17.619
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_6,16.547
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_7,16.082
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_8,17.465
PZ17,Ribozyme,RNA Puzzles,RNAComposerAS2_9,12.13
PZ17,Ribozyme,RNA Puzzles,SimRNAAS1_1,16.025
PZ17,Ribozyme,RNA Puzzles,SimRNAAS1_2,14.167
PZ17,Ribozyme,RNA Puzzles,SimRNAAS1_3,12.886
PZ17,Ribozyme,RNA Puzzles,SimRNAAS1_4,13.03
PZ17,Ribozyme,RNA Puzzles,SimRNAAS1_5,12.519
PZ17,Ribozyme,RNA Puzzles,SimRNAAS1_6,14.992
PZ17,Ribozyme,RNA Puzzles,SimRNAAS1_7,8.128
PZ17,Ribozyme,RNA Puzzles,SimRNAAS1_8,13.768
PZ17,Ribozyme,RNA Puzzles,SimRNAAS1_9,7.026
PZ17,Ribozyme,RNA Puzzles,SimRNAAS2_1,100.0
PZ17,Ribozyme,RNA Puzzles,SimRNAAS2_2,18.051
PZ17,Ribozyme,RNA Puzzles,SimRNAAS2_3,15.73
PZ17,Ribozyme,RNA Puzzles,SimRNAAS2_4,17.231
PZ17,Ribozyme,RNA Puzzles,SimRNAAS2_5,18.264
PZ17,Ribozyme,RNA Puzzles,SimRNAAS2_6,29.202
PZ17,Ribozyme,RNA Puzzles,SimRNAAS2_7,99.093
PZ17,Ribozyme,RNA Puzzles,SimRNAAS2_8,30.372
PZ17,Ribozyme,RNA Puzzles,SimRNAAS2_9,26.542
PZ17,Ribozyme,RNA Puzzles,Xiao_10,20.819
PZ17,Ribozyme,RNA Puzzles,Xiao_1,20.366
PZ17,Ribozyme,RNA Puzzles,Xiao_2,20.69
PZ17,Ribozyme,RNA Puzzles,Xiao_3,25.92
PZ17,Ribozyme,RNA Puzzles,Xiao_4,15.629
PZ17,Ribozyme,RNA Puzzles,Xiao_5,22.011
PZ17,Ribozyme,RNA Puzzles,Xiao_6,18.026
PZ17,Ribozyme,RNA Puzzles,Xiao_7,22.399
PZ17,Ribozyme,RNA Puzzles,Xiao_8,21.161
PZ17,Ribozyme,RNA Puzzles,Xiao_9,25.391
PZ18,Viral element,RNA Puzzles,3dRNA_1,24.217
PZ18,Viral element,RNA Puzzles,3dRNA_2,23.217
PZ18,Viral element,RNA Puzzles,3dRNA_3,19.354
PZ18,Viral element,RNA Puzzles,3dRNA_4,57.67
PZ18,Viral element,RNA Puzzles,3dRNA_5,15.637
PZ18,Viral element,RNA Puzzles,Chen_1,100.0
PZ18,Viral element,RNA Puzzles,Chen_2,100.0
PZ18,Viral element,RNA Puzzles,Chen_3,65.23
PZ18,Viral element,RNA Puzzles,Chen_4,61.354
PZ18,Viral element,RNA Puzzles,Chen_5,22.979
PZ18,Viral element,RNA Puzzles,Das_1,100.0
PZ18,Viral element,RNA Puzzles,Das_2,100.0
PZ18,Viral element,RNA Puzzles,Das_3,100.0
PZ18,Viral element,RNA Puzzles,Das_4,100.0
PZ18,Viral element,RNA Puzzles,Das_5,77.103
PZ18,Viral element,RNA Puzzles,Ding_1,21.994
PZ18,Viral element,RNA Puzzles,Ding_2,19.827
PZ18,Viral element,RNA Puzzles,Ding_3,23.064
PZ18,Viral element,RNA Puzzles,Ding_4,10.885
PZ18,Viral element,RNA Puzzles,Ding_5,21.706
PZ18,Viral element,RNA Puzzles,Dokholyan_1,98.9
PZ18,Viral element,RNA Puzzles,Dokholyan_2,77.973
PZ18,Viral element,RNA Puzzles,Dokholyan_3,86.157
PZ18,Viral element,RNA Puzzles,Lee_1,16.366
PZ18,Viral element,RNA Puzzles,Lee_2,22.009
PZ18,Viral element,RNA Puzzles,Lee_3,9.521
PZ18,Viral element,RNA Puzzles,Lee_4,15.458
PZ18,Viral element,RNA Puzzles,Lee_5,14.267
PZ18,Viral element,RNA Puzzles,RNAComposer_1,18.089
PZ18,Viral element,RNA Puzzles,RNAComposer_2,18.298
PZ18,Viral element,RNA Puzzles,RNAComposer_3,18.375
PZ18,Viral element,RNA Puzzles,RNAComposer_4,18.483
PZ18,Viral element,RNA Puzzles,RNAComposer_5,22.309
PZ18,Viral element,RNA Puzzles,RW3D_1,26.622
PZ18,Viral element,RNA Puzzles,RW3D_10,57.35
PZ18,Viral element,RNA Puzzles,RW3D_2,63.28
PZ18,Viral element,RNA Puzzles,RW3D_3,33.344
PZ18,Viral element,RNA Puzzles,RW3D_4,56.038
PZ18,Viral element,RNA Puzzles,RW3D_5,31.353
PZ18,Viral element,RNA Puzzles,RW3D_6,61.892
PZ18,Viral element,RNA Puzzles,RW3D_7,41.589
PZ18,Viral element,RNA Puzzles,RW3D_8,18.095
PZ18,Viral element,RNA Puzzles,RW3D_9,16.469
PZ18,Viral element,RNA Puzzles,simRNA_1,10.533
PZ18,Viral element,RNA Puzzles,simRNA_2,48.217
PZ18,Viral element,RNA Puzzles,simRNA_3,14.67
PZ18,Viral element,RNA Puzzles,YagoubAli_1,15.308
PZ18,Viral element,RNA Puzzles,DasORIGINAL_1,100.0
PZ18,Viral element,RNA Puzzles,DasORIGINAL_2,100.0
PZ18,Viral element,RNA Puzzles,DasORIGINAL_3,100.0
PZ18,Viral element,RNA Puzzles,DasORIGINAL_4,100.0
PZ18,Viral element,RNA Puzzles,DasORIGINAL_5,77.103
PZ18,Viral element,RNA Puzzles,LeeAS_1,16.163
PZ18,Viral element,RNA Puzzles,LeeAS_2,16.181
PZ18,Viral element,RNA Puzzles,LeeAS_3,9.3
PZ18,Viral element,RNA Puzzles,LeeAS_4,16.228
PZ18,Viral element,RNA Puzzles,LeeAS_5,15.419
PZ18,Viral element,RNA Puzzles,Szachniuk_1,61.19
PZ18,Viral element,RNA Puzzles,Szachniuk_2,62.201
PZ18,Viral element,RNA Puzzles,Szachniuk_3,63.269
PZ18,Viral element,RNA Puzzles,Szachniuk_4,58.632
PZ18,Viral element,RNA Puzzles,Szachniuk_5,62.292
PZ19,Ribozyme,RNA Puzzles,3dRNA_1,31.463
PZ19,Ribozyme,RNA Puzzles,3dRNA_2,34.406
PZ19,Ribozyme,RNA Puzzles,3dRNA_3,25.648
PZ19,Ribozyme,RNA Puzzles,3dRNA_4,33.406
PZ19,Ribozyme,RNA Puzzles,3dRNA_5,30.352
PZ19,Ribozyme,RNA Puzzles,Bujnicki_1,31.578
PZ19,Ribozyme,RNA Puzzles,Bujnicki_2,55.377
PZ19,Ribozyme,RNA Puzzles,Bujnicki_3,32.42
PZ19,Ribozyme,RNA Puzzles,Bujnicki_4,29.069
PZ19,Ribozyme,RNA Puzzles,Bujnicki_5,22.675
PZ19,Ribozyme,RNA Puzzles,Chen_1,100.0
PZ19,Ribozyme,RNA Puzzles,Chen_2,100.0
PZ19,Ribozyme,RNA Puzzles,Chen_3,31.686
PZ19,Ribozyme,RNA Puzzles,Chen_4,36.147
PZ19,Ribozyme,RNA Puzzles,Chen_5,7.819
PZ19,Ribozyme,RNA Puzzles,Das_1,25.446
PZ19,Ribozyme,RNA Puzzles,Das_2,31.49
PZ19,Ribozyme,RNA Puzzles,Das_3,29.393
PZ19,Ribozyme,RNA Puzzles,Das_4,32.403
PZ19,Ribozyme,RNA Puzzles,Das_5,56.182
PZ19,Ribozyme,RNA Puzzles,Ding_1,30.625
PZ19,Ribozyme,RNA Puzzles,Ding_2,30.379
PZ19,Ribozyme,RNA Puzzles,Ding_3,30.635
PZ19,Ribozyme,RNA Puzzles,Ding_4,29.753
PZ19,Ribozyme,RNA Puzzles,Ding_5,27.931
PZ19,Ribozyme,RNA Puzzles,Dokholyan_1,27.012
PZ19,Ribozyme,RNA Puzzles,LeeServer_1,24.254
PZ19,Ribozyme,RNA Puzzles,LeeServer_2,27.197
PZ19,Ribozyme,RNA Puzzles,LeeServer_3,21.355
PZ19,Ribozyme,RNA Puzzles,LeeServer_4,20.288
PZ19,Ribozyme,RNA Puzzles,LeeServer_5,17.776
PZ19,Ribozyme,RNA Puzzles,RNAComposer_1,31.106
PZ19,Ribozyme,RNA Puzzles,RNAComposer_2,44.427
PZ19,Ribozyme,RNA Puzzles,RNAComposer_3,50.697
PZ19,Ribozyme,RNA Puzzles,RNAComposer_4,36.481
PZ19,Ribozyme,RNA Puzzles,RNAComposer_5,41.41
PZ19,Ribozyme,RNA Puzzles,RW3D_1,14.014
PZ19,Ribozyme,RNA Puzzles,RW3D_10,14.088
PZ19,Ribozyme,RNA Puzzles,RW3D_2,15.368
PZ19,Ribozyme,RNA Puzzles,RW3D_3,14.577
PZ19,Ribozyme,RNA Puzzles,RW3D_4,15.115
